district,m_pct_any_dv_4,f_pct_any_beat_4,gap_any_dv_4,avg_any_dv_4,m_mean_dv_count_4,f_mean_beat_count_4,gap_dv_count_4,m_pct_beat_goout_4,m_pct_beat_neglect_4,m_pct_beat_argue_4,m_pct_beat_refusesex_4,m_pct_beat_burnfood_4,m_pct_dv_unfaithful_4,m_pct_dv_disrespect_4,m_pct_father_beat_mother_4,m_pct_force_sex_right_4,m_pct_any_dv_4.1,m_mean_dv_count_4.1,f_pct_beat_goout_4,f_pct_beat_neglect_4,f_pct_beat_argue_4,f_pct_beat_refusesex_4,f_pct_beat_burnfood_4,f_pct_any_beat_4.1,f_mean_beat_count_4.1,f_n_dv_4,gap_father_beat_mother_4,female_pct_breastfeeding_4_x,male_mean_age_4,male_mean_education_4,male_pct_no_education_4,male_pct_higher_education_4,male_literacy_rate_4,male_urban_share_4,male_mean_wealth_index_4,male_mean_hh_size_4,male_pct_married_4,male_pct_has_mobile_4,male_pct_has_bank_account_4,male_mean_digital_access_4,n_men_4,female_mean_age_4,female_mean_education_4,female_pct_no_education_4,female_literacy_rate_4,female_urban_share_4,female_mean_wealth_index_4,female_mean_hh_size_4,female_mean_children_u5_4,female_pct_married_4,female_pct_breastfeeding_4_y,female_pct_has_mobile_4,female_mean_digital_access_4,n_women_4,digital_gender_gap_mobile_4,digital_gender_gap_score_4,mean_education_4,mean_age_4,urban_share_4,mean_hh_size_4,mean_wealth_index_4,n_total_4,education_gender_gap_4,literacy_gender_gap_4,state,digital_gender_gap_5,f_mean_age_5,f_mean_education_5,f_mean_yrs_edu_5,f_pct_literate_5,f_mean_wealth_idx_5,f_mean_wealth_scr_5,f_pct_urban_5,f_pct_rural_5,f_mean_hh_size_5,f_pct_married_5,f_pct_never_married_5,f_pct_divorced_5,f_pct_has_mobile_5,f_pct_mobile_fin_5,f_mean_bf_dur_5,f_mean_bf_months_5,f_pct_ever_breastfed_5,f_pct_early_bf_5,f_n_respondents_5,m_mean_age_5,m_mean_yrs_edu_5,m_pct_no_edu_5,m_literacy_rate_5,m_urban_share_5,m_mean_wealth_idx_5,m_mean_hh_size_5,m_pct_married_5,m_pct_in_union_5,m_pct_live_partner_5,m_pct_owns_mobile_5,m_pct_has_bank_account_5,m_pct_currently_working_5,m_pct_dv_goes_out_5,m_pct_dv_neglect_5,m_pct_dv_argues_5,m_pct_dv_sex_5,m_pct_dv_food_5,m_pct_dv_unfaith_5,m_pct_dv_disresp_5,m_pct_any_dv_5,m_pct_owns_house_5,m_pct_owns_land_5,m_pct_smokes_cigarettes_5,m_pct_smokes_bidis_5,m_pct_uses_tobacco_5,m_pct_drinks_alcohol_5,m_pct_drinks_freq_5,m_pct_father_beat_5,m_pct_wife_emp_5,m_n_respondents_5,StateCode,State,DistrictCode,in_labour_force,lfpr_percent
patan,33.255615,43.88102,-10.625404,38.568317,0.98490274,1.0233793,-0.038476586,5.91716,12.426036,13.609468,5.91716,11.83432,19.526628,25.443787,11.184211,4.7337279,36.094673,1.0946746,18.518518,26.337448,26.74897,15.611814,20.987654,44.855968,1.0781893,119.4626837,-7.3427134,13.734217,32.05759,8.613349,9.2086029,61.358643,154.29767,19.780807,278748.0284,5.8273816,66.011047,91.553589,71.608116,1.5622147,179.8537378,29.825102,5.2280102,34.932926,118.49429,21.038979,18857.44678,6.2139888,0.6571961,77.480438,13.734217,35.176231,0.81990039,710.9442962,56.377357,0.74231434,5.9115162,30.275845,20.409893,6.0206852,71329.828,890.79803,3.3853388,35.803383,gujarat,52.901493,30.387644,1.3652881,5.9948006,74.036499,3.1471672,262548.2192,18.357498,81.642502,5.7285695,72.29776,23.486319,4.2159176,38.652096,24.235491,62.126045,20.543953,40.273994,44.823818,732.7008713,32.05759,8.613349,9.2086029,81.34819,19.780807,278748.03,5.8273816,66.011047,66.011047,93.45768,91.553589,71.608116,83.367088,5.8193464,11.200033,12.337601,4.9868798,10.361697,17.235289,22.70513,27.524748,42.705612,34.81118,1.8565687,12.861957,16.635162,2.8418381,2.2653925,9.380785,11.698685,179.8537378,24,Gujarat,3,0.260869562625885,26.08695602416992
mahesana,31.2859,16.308998,14.976902,23.797449,1.1482142,0.45570168,0.69251251,14.814815,19.117647,15.441176,5.8823528,10.294118,21.323528,24.264706,2.9411764,2.9411764,32.352943,1.1691177,8.7557602,13.888889,8.8372097,2.3474178,8.7962961,16.589863,0.42396313,189.5707745,-7.6062479,12.974301,31.950163,10.510403,5.496778,56.773586,183.59508,24.400885,455899.3178,5.0716114,53.455933,93.283752,76.194572,1.488428,286.6168102,30.893763,7.3203731,18.800083,149.14165,25.991699,52489.43089,6.0587878,0.53651106,76.415146,12.974301,46.514629,0.97561628,1203.93401,46.769123,0.51281172,7.9337811,31.096897,25.196293,5.5651999,130060.79,1490.5508,3.1900296,34.45343,gujarat,46.335552,30.897804,1.55276,7.103797,78.335014,3.1796451,244055.5464,31.716797,68.283203,5.5754218,74.563042,21.433655,4.0033002,46.9482,13.754,56.544174,16.984545,45.153667,34.457184,1218.799569,31.950163,10.510403,5.496778,94.515762,24.400885,455899.31,5.0716114,53.455933,53.455933,98.276581,93.283752,76.194572,77.965218,15.215635,18.522381,14.731147,5.7533698,10.019611,21.088718,23.59481,27.180784,34.23494,17.25078,1.2838647,6.989594,14.614023,3.6516733,1.3650486,3.1643641,14.064304,286.6168102,24,Gujarat,4,0.1666666716337204,16.666667938232422
gandhinagar,44.532486,18.171139,26.361347,31.351812,1.1267112,0.63100725,0.495704,13.333334,19.333332,14.666666,7.333333,10.0,10.666667,18.120806,1.986755,14.569536,43.04636,1.0927153,9.4262295,9.876543,11.934156,6.666667,10.245901,13.934426,0.47950819,149.2722793,-3.8729937,13.97846,32.748325,9.5623198,4.5995331,64.700287,168.62239,47.41737,569303.4955,5.1482167,68.715706,87.7192,90.343903,1.7287173,223.4578741,31.263197,6.4545922,26.764351,131.06015,48.4879,48147.07513,5.8531003,0.58517009,79.20015,13.97846,53.34338,0.97479981,846.4654366,34.37582,0.75391752,7.1036539,31.573372,47.952637,5.5006585,156992.73,1069.9233,3.1077275,37.562241,gujarat,42.372948,31.159887,1.7272563,8.0421047,83.158295,3.7470188,659099.154,47.787945,52.212055,5.487772,77.327782,19.261707,3.4105091,45.346252,17.749834,53.543915,16.754589,49.150105,41.582825,878.516233,32.748325,9.5623198,4.5995331,90.925621,47.41737,569303.5,5.1482167,68.715706,68.715706,97.473053,87.7192,90.343903,80.778381,16.175423,20.609274,16.661777,6.3687811,10.897626,9.3490105,16.671143,34.801579,43.918915,19.474075,0.0,2.0504103,6.7452779,11.444005,8.2990685,2.6596286,21.058598,223.4578741,24,Gujarat,6,0.0833333358168602,8.333333969116211
porbandar,46.049709,20.595568,25.454142,33.322639,1.4698212,0.57940066,0.89042056,18.934912,21.301775,15.384616,5.3254437,22.485207,17.159763,31.360949,4.8192768,10.843374,46.153847,1.4733728,11.538462,12.017167,15.086206,9.130435,11.158798,20.08547,0.58547008,46.00101574,-4.1801853,11.203917,32.202274,9.3407078,8.8758488,59.372574,159.73181,46.770279,829240.7846,5.6252809,65.073227,95.077721,75.760849,1.6151763,82.00346681,30.310328,7.5203261,18.09519,152.28604,47.637154,66220.23748,5.6215863,0.52109307,73.551102,11.203917,44.545731,1.0602982,303.5423475,50.53199,0.55487812,7.9075112,30.712734,47.203716,5.6234336,228510.5,385.54581,1.8203816,7.4457703,gujarat,37.073509,30.657188,1.7786891,8.2260189,86.031944,3.9643877,815086.0761,51.380772,48.619228,5.3056865,69.760826,26.797924,3.4412498,58.004211,29.226828,63.559662,18.004799,37.659119,61.862,341.5809888,32.202274,9.3407078,8.8758488,87.900429,46.770279,829240.81,5.6252809,65.073227,65.073227,100.0,95.077721,75.760849,75.931175,18.25869,20.396484,14.485725,6.0038328,23.122028,17.663145,31.276342,39.534836,67.716263,35.234524,5.1131363,3.8187432,15.430223,2.7432318,2.7432318,4.439188,5.4084601,82.00346681,24,Gujarat,11,0.2195121943950653,21.95121955871582
amreli,17.864534,30.058109,-12.193575,23.961323,0.23938893,0.83607984,-0.59669089,1.5748031,1.5748031,0.78740156,0.78740156,0.78740156,2.3622048,14.96063,0.0,0.0,16.535433,0.22834645,16.883118,17.748919,22.510822,14.718615,16.017317,29.870129,0.87878788,121.4762489,-13.7151,9.4937649,33.343376,6.9468822,19.66651,55.648643,164.05939,22.61978,330218.4134,5.6249971,69.036133,95.291069,89.537773,1.6745943,188.1992559,30.520695,7.0694098,21.397511,146.681,25.998941,62961.63518,5.8917775,0.38534778,70.534119,9.4937649,35.530315,0.97160578,765.0614945,59.760754,0.70298851,7.0452194,31.077969,24.309361,5.7583876,115725.3,953.26074,-0.1225276,17.378387,gujarat,59.499851,30.678055,1.5634156,6.8852329,79.485535,3.4998605,472266.0885,24.997713,75.002289,5.6018949,70.907524,26.924456,2.1680214,35.791218,5.5611162,65.508141,17.354532,37.107071,44.007988,773.5761816,33.343376,6.9468822,19.66651,81.56871,22.61978,330218.41,5.6249971,69.036133,69.036133,90.078911,95.291069,89.537773,85.079498,1.4184312,1.5056106,0.74101299,0.74101299,0.74101299,2.325752,16.466063,17.864536,91.182442,85.002151,2.5105753,5.414753,7.5261445,0.0,0.0,0.0,12.930099,188.1992559,24,Gujarat,13,0.3012048304080963,30.1204833984375
anand,32.625092,28.842508,3.7825832,30.733799,1.2877284,0.7586202,0.52910823,15.337424,18.404909,17.79141,13.496932,14.11043,19.018404,21.472393,4.2944784,3.0674846,32.515339,1.2699387,16.60079,21.73913,20.948618,6.8548388,14.285715,32.806324,0.80237156,230.0305485,-8.3938513,11.825893,32.233166,8.9285135,3.150063,67.093208,157.78291,24.596918,276555.1067,5.3873963,60.616409,89.399017,57.854492,1.4372724,288.8084376,30.780937,7.0378394,17.62619,148.47169,31.072479,33232.82451,5.8861008,0.54604274,73.772888,11.825893,49.75782,0.95271701,1270.310483,39.641197,0.48455542,7.3880644,31.049946,27.834698,5.6367483,78305.414,1559.1189,1.8906741,9.3112183,gujarat,45.348618,31.810881,1.5824879,7.2276349,82.180679,3.3124394,363944.2354,26.167768,73.83223,5.6967306,79.16803,17.392763,3.4392073,44.0504,24.582117,57.556072,19.429232,42.946686,34.261353,1101.241159,32.233166,8.9285135,3.150063,89.801575,24.596918,276555.09,5.3873963,60.616409,60.616409,97.471542,89.399017,57.854492,86.156013,15.498644,18.655849,18.316252,13.781945,14.370617,18.947243,21.335993,28.486506,47.538738,35.9175,1.0840213,6.5480404,8.5789967,3.9786592,2.3494549,4.9754491,8.4845524,288.8084376,24,Gujarat,15,0.1237113401293754,12.371133804321287
dohad,46.351475,49.694069,-3.3425941,48.022774,1.2681147,1.2044179,0.063696742,12.658228,18.354431,18.354431,8.8607597,5.6962023,16.455696,25.316456,8.8607597,11.392405,46.20253,1.2594937,28.019323,26.923079,29.807693,16.908213,22.488039,51.196171,1.2344497,139.7350606,-11.603836,17.923603,32.390564,6.6059155,26.015238,52.524437,131.44698,14.58882,-491615.8457,6.2871003,70.690674,80.001625,84.129021,1.4654105,235.7975502,30.530283,5.1693416,44.313389,102.54519,11.683965,-53831.9257,6.4753737,0.86094296,75.190392,17.923603,36.779732,0.52511144,883.1412252,43.221893,0.94029903,5.4720755,30.922306,13.136393,6.381237,-146087.53,1118.9387,1.436574,28.901787,gujarat,55.426876,29.967083,1.1409231,5.252408,58.059872,1.8627017,-687005.8119,11.206272,88.793724,6.7590113,72.485901,23.852018,3.6620834,24.574749,13.998252,63.440567,16.631912,38.680031,40.326488,1210.035688,32.390564,6.6059155,26.015238,73.73735,14.58882,-491615.84,6.2871003,70.690674,70.690674,100.0,80.001625,84.129021,83.708755,12.546824,18.364731,18.502457,8.9154358,5.5710492,16.800379,25.674797,37.322784,71.891495,66.740639,3.1568317,14.802183,20.767773,12.959888,9.5537643,8.9213181,17.648558,235.7975502,24,Gujarat,18,0.3187499940395355,31.875
narmada,38.327606,39.029758,-0.70215225,38.67868,1.1185015,0.96403557,0.15446597,19.354837,23.225807,14.838709,6.4516125,10.967742,16.129032,20.645161,5.1612902,3.2258062,40.645161,1.2,18.677042,26.848248,22.568092,13.833992,18.181818,39.534885,0.99224806,56.23876479,-11.381701,19.240843,32.58321,7.7495732,14.979384,55.400826,141.47888,14.834948,-347639.929,5.1099706,64.661148,76.220703,83.876022,1.6143782,84.66794199,30.218016,6.2245698,25.039875,136.82935,10.594769,-29243.79094,5.8826098,0.66909868,76.288315,19.240843,39.75222,0.78131884,328.7097957,36.468483,0.83305937,6.5369205,30.702454,12.714858,5.4962902,-94457.625,413.37775,1.5250034,4.6495361,gujarat,41.71553,31.791142,1.3635944,6.1188488,72.469124,2.2380817,-422154.8575,11.841639,88.158363,5.1847053,75.514641,18.959318,5.5260468,34.505173,21.114809,60.853409,18.071281,42.152859,33.308388,330.3901024,32.58321,7.7495732,14.979384,76.502335,14.834948,-347639.94,5.1099706,64.661148,64.661148,99.171127,76.220703,83.876022,94.09716,17.939369,22.030916,14.728657,6.3015289,10.300096,14.655879,18.573448,35.547684,73.45903,66.97995,0.0,5.2371559,11.439585,17.897167,9.5143738,4.4717526,39.883083,84.66794199,24,Gujarat,20,0.5,50.0
bharuch,23.003656,23.157524,-0.15386772,23.080589,0.71288586,0.56527555,0.14761031,7.4380169,10.569106,9.6774187,10.0,3.2258062,7.6923079,12.5,3.3898306,5.8823528,23.387096,0.68548387,15.217391,13.913043,18.777292,8.7719297,10.869565,27.705627,0.67099565,137.126475,-5.4358568,11.429549,31.773453,7.6184058,14.182329,56.722729,146.43253,33.492653,40777.04252,5.0744495,57.565002,87.184502,78.947334,1.5673375,186.9168724,31.260796,6.8616066,22.58246,140.26836,37.433025,47666.17579,5.7893658,0.58103436,73.666702,11.429549,56.592255,1.0251645,847.3353643,30.592247,0.54217303,6.9983802,31.353447,35.462837,5.4319077,46421.125,1034.2522,0.75679922,6.1641693,gujarat,45.316906,31.000574,1.5946203,7.2482548,81.107735,3.2785978,328907.8894,32.921795,67.078209,5.6632633,72.216431,22.000322,5.7832475,41.867596,10.668759,51.458447,16.054882,53.217155,28.949764,876.5704255,31.773453,7.6184058,14.182329,79.266769,33.492653,40777.043,5.0744495,57.565002,57.565002,96.417923,87.184502,78.947334,78.102974,7.4015422,11.624556,10.128887,9.9258804,3.8068845,6.9459481,12.012598,19.482477,28.377768,15.966331,1.9969471,8.4929657,22.061186,8.4575062,5.477994,3.469734,16.269413,186.9168724,24,Gujarat,21,0.2211538404226303,22.11538314819336
navsari,20.286318,17.390665,2.8956528,18.838491,0.40677845,0.33164704,0.075131416,4.3209877,6.1728396,4.9382715,1.8518518,0.0,4.3209877,10.493827,9.2592592,1.8518518,21.604939,0.43209878,6.1320758,9.9056606,14.150943,4.3269234,8.1730766,19.811321,0.4245283,121.369924,3.3257027,11.37314,33.182903,9.8999834,4.9997239,56.717503,170.78123,34.514854,550045.8066,5.0691905,62.225342,88.469658,91.333031,2.0484436,183.465838,31.680794,8.519763,12.514055,164.41731,31.116468,40192.05507,5.4260588,0.46745187,69.073044,11.37314,63.407677,0.97006691,790.6348448,25.061981,1.0783767,8.7797194,31.963707,32.815662,5.2476244,136219.86,974.10071,1.3802204,6.3639221,gujarat,23.072464,31.958479,1.846068,8.8873873,87.129745,3.3273559,369885.4776,26.635221,73.364777,5.1699281,69.057625,23.8055,7.1368752,65.397194,41.438961,64.925224,18.708193,38.975941,21.963253,783.7709064,33.182903,9.8999834,4.9997239,89.319061,34.514854,550045.81,5.0691905,62.225342,62.225342,95.447235,88.469658,91.333031,82.42498,4.2557168,5.8376107,4.4317164,1.7268021,0.0,3.9965477,9.0750017,13.699785,41.445656,17.908348,0.0,0.63666022,5.8210502,17.412687,13.645309,9.1503944,24.338278,183.465838,24,Gujarat,23,0.3402777910232544,34.02777862548828
valsad,47.978996,28.838652,19.140345,38.408825,1.727663,0.73296249,0.99470055,25.157234,30.81761,14.465409,12.578617,11.392405,27.044025,25.157234,6.9182386,0.62893081,43.396225,1.5408806,13.901345,15.625,16.444445,11.160714,13.392857,27.111111,0.70222223,155.8443828,-8.8654079,13.006713,32.678398,9.721962,6.8796792,62.417976,166.69012,40.553886,473293.0173,5.7087011,63.676186,93.403694,86.074348,2.0036201,252.8801314,30.712044,8.0957499,20.488953,149.41188,39.13752,39627.98959,5.3219652,0.50509655,73.637383,13.006713,61.88242,1.0232245,969.6554523,31.521275,0.98039567,8.4321299,31.118782,39.845703,5.5153332,129331.12,1222.5356,1.6262121,17.278244,gujarat,29.505684,31.22073,1.7551141,8.5111923,84.291908,3.3507633,373264.7152,39.050755,60.949249,5.5142274,74.375977,20.938938,4.6850872,63.89801,36.729969,56.101974,19.263651,49.127743,28.060528,1109.627297,32.678398,9.721962,6.8796792,92.994278,40.553886,473293.03,5.7087011,63.676186,63.676186,98.874397,93.403694,86.074348,89.22142,27.988258,34.741291,17.869755,12.745168,11.719778,30.776966,29.86467,44.492317,65.265427,63.473934,0.51174521,1.0928596,4.3417363,26.166349,20.383253,6.3809366,28.426987,252.8801314,24,Gujarat,24,0.3163265287876129,31.632652282714844
surat,28.100685,29.888639,-1.7879543,28.994663,0.78798878,0.74108356,0.04690522,10.769231,11.794872,5.1282053,3.5897439,5.6410255,14.871796,17.948719,4.6153846,3.0927835,27.692308,0.77435899,14.705883,17.991632,19.7479,8.0168772,15.546219,33.054394,0.75732219,628.3765789,-6.6259246,11.701248,31.539631,8.9698305,7.3115587,65.003487,174.01862,79.966606,943413.605,5.4068413,67.109146,92.716995,84.721146,1.9666778,988.909832,30.767046,8.273243,14.240304,157.81322,80.407188,96179.58761,5.3540387,0.4984926,76.923401,11.701248,59.905792,1.121019,3581.282268,32.811203,0.84565878,8.4239721,30.934219,80.186897,5.3804398,279506.25,4570.1919,0.69658756,16.205399,gujarat,36.432377,31.474463,1.7928106,8.4462433,86.841049,4.0727749,874399.7108,78.789452,21.210548,5.1430383,73.162354,23.46751,3.3701353,56.284618,21.188036,58.661301,18.038261,45.80756,42.02549,3495.921153,31.539631,8.9698305,7.3115587,90.720894,79.966606,943413.63,5.4068413,67.109146,67.109146,95.021698,92.716995,84.721146,85.939171,11.131467,12.343864,4.9103532,3.4184613,5.7944994,15.281666,17.998085,23.885069,56.049377,20.617367,0.51088357,1.5037863,8.8660192,3.5765152,1.4105803,4.7005448,9.9019737,988.909832,24,Gujarat,25,0.213549330830574,21.35493278503418
tapi,42.669106,33.76133,8.9077759,38.215218,1.0759045,0.99643451,0.079469979,16.666668,15.972222,12.587413,2.7972028,5.5555558,18.881119,18.75,13.286713,1.388889,42.361111,1.0555556,18.773947,25.954199,20.46332,11.538462,14.503818,31.558937,0.90494299,84.87516999,-3.4383039,12.326965,34.692932,7.9454384,8.0194206,56.733967,148.30745,6.9885602,-36415.588,4.8468451,72.866882,86.578606,72.544327,1.6169513,102.5286848,31.262156,6.9595466,26.386837,137.28056,9.2085257,-16415.64807,5.4078364,0.47491691,69.788048,12.326965,43.009701,0.89976388,483.4060662,43.568905,0.71718746,7.132061,31.862484,8.0985432,5.1273408,-19915.299,585.93475,0.98589182,11.026886,gujarat,40.560638,31.975475,1.5102291,7.0855589,75.888527,2.5044706,-178633.6089,8.8460522,91.153946,5.0143561,72.828033,21.37151,5.8004551,46.017967,19.958239,61.957706,19.063583,42.517323,43.965347,462.3442884,34.692932,7.9454384,8.0194206,78.620758,6.9885602,-36415.59,4.8468451,72.866882,72.866882,97.806725,86.578606,72.544327,90.591507,16.941496,15.86607,11.908179,2.7447901,5.7096667,20.060019,19.516565,35.972179,53.760845,26.586035,0.74700952,1.6679732,8.5927267,16.050135,7.8799353,13.500736,30.159706,102.5286848,24,Gujarat,26,0.5806451439857483,58.06451416015625
aurangabad,50.445305,26.505598,23.939707,38.475452,1.3133106,0.54960859,0.76370203,13.286713,25.352112,19.014084,8.5714293,12.676056,12.765958,33.098591,24.637682,4.2553191,55.479454,1.4863014,14.893617,24.113474,14.184398,10.0,14.184398,35.460995,0.77304965,191.0704663,2.6919804,11.486746,28.575186,8.984622,11.217188,60.950722,157.25792,17.312563,-124969.9129,6.3482924,54.009087,90.046349,82.9254,1.2380233,262.5115162,28.823294,5.7053719,38.7859,121.58064,11.092872,-52798.45882,6.3168125,0.76926506,75.365372,19.104164,42.725918,0.45632482,1194.756724,47.320431,0.78169847,6.2960944,28.778599,14.202717,6.3325524,-65799.383,1457.2682,3.2792501,35.677284,bihar,46.791306,28.972689,1.3568966,6.5182171,67.822281,2.3741493,-298190.7121,12.848441,87.151558,6.1651726,70.867119,26.578135,2.5547457,43.255043,11.999635,70.640099,20.130295,30.796295,37.832737,1331.256843,28.575186,8.984622,11.217188,84.948372,17.312563,-124969.91,6.3482924,54.009087,54.009087,95.689995,90.046349,82.9254,57.154465,7.8159809,7.1920552,10.264054,4.4155111,4.0498195,16.192066,12.230776,22.232107,45.199986,36.042782,1.628569,0.57214332,37.755535,22.218491,5.0638089,15.46423,4.8126283,262.5115162,10,Bihar,33,0.0212765950709581,2.127659559249878
aurangabad,50.445305,26.505598,23.939707,38.475452,1.3133106,0.54960859,0.76370203,13.286713,25.352112,19.014084,8.5714293,12.676056,12.765958,33.098591,24.637682,4.2553191,55.479454,1.4863014,14.893617,24.113474,14.184398,10.0,14.184398,35.460995,0.77304965,191.0704663,2.6919804,11.486746,28.575186,8.984622,11.217188,60.950722,157.25792,17.312563,-124969.9129,6.3482924,54.009087,90.046349,82.9254,1.2380233,262.5115162,28.823294,5.7053719,38.7859,121.58064,11.092872,-52798.45882,6.3168125,0.76926506,75.365372,19.104164,42.725918,0.45632482,1194.756724,47.320431,0.78169847,6.2960944,28.778599,14.202717,6.3325524,-65799.383,1457.2682,3.2792501,35.677284,maharashtra,53.683716,29.909092,1.7749487,8.3946629,87.462685,3.4993887,486692.973,47.621666,52.378334,6.0410595,78.78846,17.751696,3.4598477,41.156433,38.810219,52.286942,19.096771,52.62307,39.827465,2144.644492,32.190742,9.8746185,5.1774707,87.519295,48.294781,458440.06,5.7442636,66.259254,66.259254,100.0,94.840149,90.240196,79.143745,10.899407,21.115316,14.94601,7.6885686,10.405386,10.950009,27.016068,37.72607,24.500885,14.360535,3.1309319,4.4487705,13.026791,19.889853,7.3787146,22.384972,18.143017,509.4757322,10,Bihar,33,0.0212765950709581,2.127659559249878
aurangabad,50.445305,26.505598,23.939707,38.475452,1.3133106,0.54960859,0.76370203,13.286713,25.352112,19.014084,8.5714293,12.676056,12.765958,33.098591,24.637682,4.2553191,55.479454,1.4863014,14.893617,24.113474,14.184398,10.0,14.184398,35.460995,0.77304965,191.0704663,2.6919804,11.486746,32.190742,9.8746185,5.1774707,53.696613,164.86008,48.294781,458440.0726,5.7442636,66.259254,94.840149,90.240196,1.7338619,509.4757322,29.691309,7.5673347,18.769358,154.06595,50.828789,49825.55017,5.8262053,0.61799353,79.555252,11.486746,40.896637,0.96874124,2159.393914,53.943512,0.76512069,8.0077848,30.16844,49.561783,5.7852345,127828.3,2668.8696,2.3072839,10.794128,bihar,46.791306,28.972689,1.3568966,6.5182171,67.822281,2.3741493,-298190.7121,12.848441,87.151558,6.1651726,70.867119,26.578135,2.5547457,43.255043,11.999635,70.640099,20.130295,30.796295,37.832737,1331.256843,28.575186,8.984622,11.217188,84.948372,17.312563,-124969.91,6.3482924,54.009087,54.009087,95.689995,90.046349,82.9254,57.154465,7.8159809,7.1920552,10.264054,4.4155111,4.0498195,16.192066,12.230776,22.232107,45.199986,36.042782,1.628569,0.57214332,37.755535,22.218491,5.0638089,15.46423,4.8126283,262.5115162,10,Bihar,33,0.0212765950709581,2.127659559249878
aurangabad,50.445305,26.505598,23.939707,38.475452,1.3133106,0.54960859,0.76370203,13.286713,25.352112,19.014084,8.5714293,12.676056,12.765958,33.098591,24.637682,4.2553191,55.479454,1.4863014,14.893617,24.113474,14.184398,10.0,14.184398,35.460995,0.77304965,191.0704663,2.6919804,11.486746,32.190742,9.8746185,5.1774707,53.696613,164.86008,48.294781,458440.0726,5.7442636,66.259254,94.840149,90.240196,1.7338619,509.4757322,29.691309,7.5673347,18.769358,154.06595,50.828789,49825.55017,5.8262053,0.61799353,79.555252,11.486746,40.896637,0.96874124,2159.393914,53.943512,0.76512069,8.0077848,30.16844,49.561783,5.7852345,127828.3,2668.8696,2.3072839,10.794128,maharashtra,53.683716,29.909092,1.7749487,8.3946629,87.462685,3.4993887,486692.973,47.621666,52.378334,6.0410595,78.78846,17.751696,3.4598477,41.156433,38.810219,52.286942,19.096771,52.62307,39.827465,2144.644492,32.190742,9.8746185,5.1774707,87.519295,48.294781,458440.06,5.7442636,66.259254,66.259254,100.0,94.840149,90.240196,79.143745,10.899407,21.115316,14.94601,7.6885686,10.405386,10.950009,27.016068,37.72607,24.500885,14.360535,3.1309319,4.4487705,13.026791,19.889853,7.3787146,22.384972,18.143017,509.4757322,10,Bihar,33,0.0212765950709581,2.127659559249878
raigarh,31.423548,46.625347,-15.201799,39.024448,0.70390505,1.2477551,-0.54385,4.0935674,9.8837214,7.0175438,4.0697675,5.8139539,9.9415207,15.116279,11.976048,1.7543859,32.55814,0.69186044,23.00885,30.088497,24.778761,14.159292,10.619469,40.707962,1.0265486,152.0344878,-2.7332096,11.123631,32.184666,8.063302,10.474347,52.98069,140.42824,5.9598508,-397591.3569,5.119555,62.885727,86.965454,83.816811,1.8967496,123.0818914,30.013414,6.4946346,22.821054,132.07733,14.941154,-26714.60549,5.373672,0.53007144,69.580231,19.506685,23.191727,0.80020612,929.7789475,63.773727,1.0965436,6.6780157,30.267239,10.450502,5.2466135,-70070.961,1052.8608,1.5686674,8.3509064,chhattisgarh,48.769161,29.974236,1.621649,7.7496252,82.45697,2.5134923,-203236.5316,7.9508386,92.049164,5.2550945,64.527222,30.441681,5.0311012,38.196293,17.410385,81.133385,22.966413,17.108759,33.897053,1785.455509,32.184666,8.063302,10.474347,77.742599,5.9598508,-397591.34,5.119555,62.885727,62.885727,100.0,86.965454,83.816811,87.024498,4.7818017,7.5296202,20.765425,3.5524476,5.770812,15.818456,27.292263,34.883396,50.368382,51.034428,3.3167958,8.7920513,23.737267,46.022049,27.597309,9.9282713,30.682808,123.0818914,22,Chhattisgarh,4,0.2891566157341003,28.915660858154297
raigarh,31.423548,46.625347,-15.201799,39.024448,0.70390505,1.2477551,-0.54385,4.0935674,9.8837214,7.0175438,4.0697675,5.8139539,9.9415207,15.116279,11.976048,1.7543859,32.55814,0.69186044,23.00885,30.088497,24.778761,14.159292,10.619469,40.707962,1.0265486,152.0344878,-2.7332096,11.123631,32.184666,8.063302,10.474347,52.98069,140.42824,5.9598508,-397591.3569,5.119555,62.885727,86.965454,83.816811,1.8967496,123.0818914,30.013414,6.4946346,22.821054,132.07733,14.941154,-26714.60549,5.373672,0.53007144,69.580231,19.506685,23.191727,0.80020612,929.7789475,63.773727,1.0965436,6.6780157,30.267239,10.450502,5.2466135,-70070.961,1052.8608,1.5686674,8.3509064,maharashtra,38.604454,31.970459,1.7065037,8.097909,82.257805,3.581826,564058.8166,38.349686,61.650311,4.7604408,73.485619,21.527122,4.987258,57.691322,17.209759,54.397892,18.65589,49.859161,55.542065,1694.551198,32.756191,9.8407421,4.5926476,94.117973,48.403515,662295.06,5.1232486,56.096375,56.096375,97.969521,96.295776,89.484024,80.107552,4.3285565,10.548931,7.4005761,4.9420457,4.4838758,9.805047,14.815386,21.752247,41.49334,12.618251,0.4575226,1.2653465,10.105657,12.188059,6.9712648,12.428154,22.05196,424.0354595,22,Chhattisgarh,4,0.2891566157341003,28.915660858154297
