state,district,internet_5,mobile_5,gender_5,internet_use_m_5,mobile_own_m_5,internet_use_f_5,mobile_own_f_5,dd_internet_use_5,dd_mobile_own_5,State_Code,DistrictCode,in_labour_force,Employed,Unemployed,Employed_self,Employed_ownacc,Employed_ownent,Employed_help,Employed_Salaried,Employed_wages,Employed_casual,men_mobile_own_4,men_mobile_financial_4,men_mobile_own2_4,men_mobile_financial2_4,n_obs_men_4,women_mobile_own_4,n_obs_women_4,digital_gap_ownership_4,male_mean_age,male_mean_education,male_pct_no_education,male_pct_primary_education,male_pct_secondary_education,male_pct_higher_education,male_literacy_rate,male_urban_share,male_pct_sc,male_pct_st,male_pct_obc,male_pct_general,male_pct_hindu,male_pct_muslim,male_pct_christian,male_pct_other_religion,male_mean_wealth_index,male_pct_wealth_q1,male_pct_wealth_q2,male_pct_wealth_q3,male_pct_wealth_q4,male_pct_wealth_q5,male_mean_hh_size,male_pct_married,male_pct_in_union,male_pct_has_mobile,male_pct_uses_mobile_finance,male_pct_has_bank_account,male_pct_uses_internet,male_mean_digital_access,male_pct_reads_newspaper,male_pct_listens_radio,male_pct_watches_tv,male_pct_heard_fp_radio,male_pct_heard_fp_tv,male_pct_heard_fp_newspaper,male_pct_currently_working,male_pct_worked_last_12m,n_men,female_mean_age,mean_husband_age,female_mean_education,mean_husband_education,female_pct_no_education,female_pct_primary_education,female_pct_secondary_education,female_pct_higher_education,female_literacy_rate,female_urban_share,female_pct_sc,female_pct_st,female_pct_obc,female_pct_general,female_pct_hindu,female_pct_muslim,female_pct_christian,female_pct_other_religion,female_mean_wealth_index,female_pct_wealth_q1,female_pct_wealth_q2,female_pct_wealth_q3,female_pct_wealth_q4,female_pct_wealth_q5,female_mean_hh_size,female_mean_children_u5,female_pct_married,female_pct_breastfeeding,female_pct_has_tv,female_pct_has_radio,female_pct_has_phone,female_pct_has_mobile,female_mean_digital_access,female_pct_reads_newspaper,female_pct_listens_radio,female_pct_watches_tv,female_pct_heard_fp_radio,female_pct_heard_fp_tv,female_pct_heard_fp_newspaper,female_pct_has_electricity,female_pct_has_refrigerator,female_pct_has_bicycle,female_pct_has_motorcycle,female_pct_has_car,n_women,dd_mobile_own_4,digital_gender_gap_internet_4,digital_gender_gap_bank,digital_gender_gap_score,digital_gender_gap_tv,digital_gender_gap_newspaper,digital_gender_gap_radio,male_only_mobile_finance,mean_education,mean_age,urban_share,mean_hh_size,mean_wealth_index,pct_sc,pct_st,pct_obc,pct_general,pct_hindu,pct_muslim,pct_christian,n_total,education_gender_gap,literacy_gender_gap,dd_gap,treatment_status
Karnataka,chamarajanagar,0,0.57714283,1,0,0.92647058,0,0.57714283,0,35.245106,29,24,21,11,3,7,3,0,4,8,11,3,0.93126756,0.51143199,0.93126756,0.51143199,143.1553763,0.72291845,98.8431986,0.20834911,32.893238,6.7098689,27.117664,10.962723,0,45.101826,130.76524,21.632452,29.136982,18.390442,36.871735,15.600843,89.147354,9.4984503,1.3541999,0,164181.8409,7.4713454,18.169149,45.027271,25.096836,4.2353964,4.6230998,54.034359,54.034359,93.126755,51.1432,92.024879,0,2.3277965,57.219219,54.217674,72.430511,32.061813,76.072136,66.928558,73.217926,8.6432571,143.1553763,31.326864,40.290768,5.6427493,4.5979462,36.043396,7.344295,4.2531896,39.43224,136.00418,20.464252,27.33502,16.481009,54.101223,2.0827467,92.258926,6.7491493,0.35712183,0.63479912,-10053.04265,8.780941,33.753132,32.770657,21.789928,2.9053378,5.1263342,0.41467473,75.303032,8.5317545,79.242531,5.4553175,2.2219534,37.07338,0.93110442,21.724667,9.4401217,8.398159,22.102869,56.726707,34.871078,91.338333,3.6394703,48.730705,30.866402,1.9588524,591.9341326,56.053375,0,92.024879,1.396692,64.032349,35.494553,44.777554,51.1432,5.8505659,31.631908,21.048351,4.8747168,23878.418,27.33502,16.481009,54.101223,2.0827467,92.258926,6.7491493,0.35712183,735.08954,1.0671196,-5.2389374,-20.808269,treated
Karnataka,mandya,0,0.95275593,0,0,0.95275593,0,0.73134327,0,22.477898,29,19,18,11,1,6,4,0,2,7,11,4,0.9578194,0.29154798,0.9578194,0.29154798,233.0770704,0.69756633,160.7005165,0.26025307,34.173717,8.3742056,11.750932,13.040902,0,61.312294,158.12099,25.728142,16.862677,14.275416,65.45504,3.4068716,93.64534,5.0837259,1.2709315,0,348065.3718,1.9480751,11.808803,50.579483,30.698332,4.9653101,4.5099139,57.800365,57.800365,95.781937,29.154799,82.762672,0,2.0646963,64.992348,39.158527,94.247963,11.542376,49.670704,69.798889,80.15564,7.5851431,233.0770704,31.312702,42.292393,7.4950652,7.2150168,23.717802,4.4568429,2.5103369,47.932034,146.04384,20.102188,30.144184,8.0573921,38.802856,22.66716,92.944679,6.2772622,0.77805591,0,23754.03594,4.0634351,15.731215,39.426266,32.931488,7.8475966,4.8265624,0.36147162,74.180855,7.5623999,84.572182,8.67696,3.2470856,46.30043,1.0356984,33.173042,12.117577,4.262742,19.248222,75.053909,52.11116,95.017456,12.845016,52.647728,50.362324,3.0079274,1051.868209,49.481506,0,82.762672,1.0289979,89.985222,31.819305,27.040951,29.154799,7.6545329,31.831663,22.915165,4.6682382,82581.086,30.144184,8.0573921,38.802856,22.66716,92.944679,6.2772622,0.77805591,1284.9453,0.87914038,12.077148,-27.003608,treated
Karnataka,koppal,0,0.40909094,1,0,0.91044784,0,0.40909094,0,49.757111,29,6,39,33,0,6,2,0,4,7,33,26,0.91241413,0.53406996,0.91241413,0.53406996,205.3451802,0.65960526,117.8927378,0.25280887,32.021805,7.8711009,17.267786,14.034006,0,47.260967,132.89238,20.551285,18.020271,11.029519,53.544277,17.40593,86.874115,12.646625,0,0.47925887,-62724.17916,14.895693,35.356289,25.342571,13.216157,11.189293,5.7790294,60.392284,60.392284,91.241417,53.406994,86.258781,0,1.8214239,59.812843,53.158527,85.867218,41.927338,64.327202,62.887234,77.77771,2.7345152,205.3451802,30.331123,38.147858,5.4351668,6.1354122,35.411129,9.1439133,7.1038775,34.807091,131.19011,19.759552,33.335964,9.3013716,43.168865,13.967562,89.82679,9.6729193,0.21634184,0.28395456,-5147.852513,6.7320108,33.926033,32.34882,22.393423,4.5997119,5.995132,0.68213338,74.282921,14.622386,81.699791,4.3767276,1.7463936,33.02063,0.93206173,23.129513,6.7215638,8.1062202,9.3917618,61.580254,39.775162,96.299652,7.721611,50.46516,43.91711,1.3967092,723.1477242,58.220787,0,86.258781,0.88936216,77.761002,36.683331,46.436962,53.406994,5.973897,30.705034,20.155418,5.8870807,-17881.414,33.335964,9.3013716,43.168865,13.967562,89.82679,9.6729193,0.21634184,928.49292,2.4359341,1.7022705,-8.463676,treated
Karnataka,bangalore,0,0.97600007,0,0,0.97600007,0,0.88617885,0,9.179718,29,18,260,217,20,23,16,0,7,203,217,14,0.97440022,0.60467619,0.97440022,0.60467619,1420.583193,0.75899208,1142.870684,0.21540815,32.866741,10.040066,8.6875153,7.4410849,0,55.29921,167.70251,94.879974,22.999746,10.440027,65.667931,0.89229709,95.475632,3.0631146,1.4612513,0,983316.0103,3.4133003,0.79006135,7.588829,38.800751,49.407063,3.9996965,58.398132,58.398132,97.440025,60.467617,87.785522,0,2.441452,83.790878,72.692787,94.86618,14.839111,79.82547,85.782806,65.685211,2.5599751,1420.583193,30.59543,42.008511,10.015129,10.633207,10.413016,3.4797132,3.7851527,41.041431,172.73618,91.717789,23.324364,14.575858,51.645832,9.8434944,76.765633,14.696917,7.9875259,0.54992628,112651.4637,0.61167198,1.4729952,7.340251,32.158737,58.416348,4.7370572,0.44376957,74.233208,8.5425158,95.377304,12.004677,10.700451,74.162086,1.3166991,19.126688,12.86269,3.9283786,47.117359,77.243713,70.268806,98.075279,59.121506,35.616024,68.191246,15.260068,6237.919257,23.277939,0,87.785522,1.1247529,90.937805,64.664192,59.830097,60.467617,10.019754,31.016739,93.298882,4.3683767,274151.91,23.324364,14.575858,51.645832,9.8434944,76.765633,14.696917,7.9875259,7658.5024,0.024936676,-5.0336609,-14.098221,treated
Karnataka,bidar,0,0.96503496,0,0,0.96503496,0,0.45348838,0,51.407101,29,4,39,25,0,14,1,0,13,2,25,23,0.9624669,0.40962377,0.9624669,0.40962377,232.9614535,0.78883082,174.2650653,0.17363608,31.792238,8.0975237,19.716379,9.0570164,0,49.485619,156.24599,25.808514,37.096577,16.074308,41.132885,5.6962309,70.439896,22.216366,6.2247458,1.1189963,879.5684537,13.259141,28.194254,31.997639,20.516489,6.0324759,6.0574875,59.295933,59.295933,96.246689,40.962376,91.432968,0,1.8739585,61.275196,20.725737,75.239174,28.328709,62.186348,62.432568,79.141388,3.3738236,232.9614535,29.326122,39.092236,7.2540913,8.6876001,25.452427,4.0062804,4.5987377,44.53812,145.56355,30.425898,23.193193,13.666495,50.25404,12.886268,77.907188,15.280678,6.4481139,0.36401933,1394.561667,8.6005926,30.864779,31.438097,19.300468,9.7960644,5.8533154,0.50228798,66.526154,11.666845,76.840752,3.55266,2.7367103,47.140381,0.91459835,27.495081,6.83321,13.033959,22.041296,64.061081,43.967255,96.485497,11.463343,39.391895,37.421623,1.3720906,986.2192714,49.106308,0,91.432968,0.95936012,62.205215,33.780113,13.892527,40.962376,7.4152546,29.797348,28.117207,5.9554014,1296.1566,23.193193,13.666495,50.25404,12.886268,77.907188,15.280678,6.4481139,1219.1807,0.84343243,10.682434,2.300793,treated
Karnataka,ramanagara,0,0.77118641,1,0,0.8888889,0,0.77118641,0,12.43576,29,30,7,3,2,2,1,0,1,3,3,0,0.90650982,0.56785333,0.90650982,0.56785333,125.7075241,0.68905747,97.12400514,0.21745235,33.291012,9.2387466,7.4252515,7.9517021,0,63.841724,178.58282,35.442265,7.6776466,3.0087302,85.694008,3.6196151,95.614868,4.3851314,0,0,658767.1095,0.98638171,6.0685644,31.295723,41.831303,19.818029,4.8726864,55.417263,55.417263,90.650978,56.785332,90.427628,0,2.3255508,70.714607,22.703306,96.654633,16.049908,83.816872,74.124565,80.565208,6.1510525,125.7075241,30.651304,40.170616,7.2540321,7.2857351,25.656107,4.1515841,2.6038423,48.551399,143.2706,27.332628,27.234304,2.9417691,53.465168,16.211485,86.166443,13.70301,0.13055201,0,32496.8729,3.4001679,12.695867,37.603058,34.059391,12.241518,5.1087379,0.33854073,72.053032,6.8607116,86.938057,10.514707,3.2483284,51.676552,1.0912502,31.407965,13.075751,3.0147424,21.818512,75.670807,48.966057,92.792969,19.712408,41.164936,46.162369,2.495868,595.8070166,38.974426,0,90.427628,1.2343006,93.639893,39.306641,9.6275549,56.785332,7.5998235,31.111214,31.387447,4.9907122,141610.23,27.234304,2.9417691,53.465168,16.211485,86.166443,13.70301,0.13055201,721.51453,1.9847145,35.312225,-26.538666,treated
Karnataka,chitradurga,0,0.60000002,1,0,0.91044772,0,0.60000002,0,31.050362,29,12,74,50,1,23,10,0,13,11,50,39,0.91935354,0.34924823,0.91935354,0.34924823,190.8379384,0.78390801,195.1795294,0.13544554,34.076916,9.4032335,8.956954,7.9548211,0,56.081997,161.61578,22.194233,29.137537,11.712849,57.053776,2.0958381,90.76683,9.2331696,0,0,269677.9068,5.7877798,18.729969,35.715988,28.551092,11.215168,4.8750253,71.293243,71.293243,91.935356,34.924824,95.416847,0,2.1946046,66.487816,42.698486,96.31002,23.938887,88.466728,63.24358,89.928802,1.5311736,190.8379384,30.600569,41.469124,7.3685856,7.3174829,21.728174,7.6457038,4.5460258,43.889027,147.46825,27.012699,27.732458,17.377403,47.937099,6.8547907,90.023903,9.5297041,0.44639102,0,4480.615486,11.043036,28.269583,25.886621,22.856192,11.944569,5.2783446,0.34481364,69.642166,7.3357949,79.731461,7.2722344,2.2593331,40.664742,0.96933436,24.836592,12.153514,5.3176298,33.065594,66.484047,51.109268,94.463287,15.523497,34.358322,42.202835,4.2103553,1034.746623,51.270615,0,95.416847,1.2252703,90.992393,41.651222,30.544971,34.924824,7.6854043,31.141876,24.603466,5.076685,45774.953,27.732458,17.377403,47.937099,6.8547907,90.023903,9.5297041,0.44639102,1225.5846,2.0346479,14.147537,-20.220253,treated
Karnataka,haveri,0,0.3859649,1,0,0.90909094,0,0.3859649,0,52.562958,29,10,65,28,0,37,9,0,28,9,28,19,0.91748738,0.16194932,0.91748738,0.16194932,221.5352184,0.52408886,130.2532877,0.39339852,32.909336,7.3027978,14.916375,16.660307,0,58.937412,135.66815,24.327873,15.564031,9.1579895,56.517857,17.322502,69.659821,30.340174,0,0,44838.60309,7.9823046,31.860893,33.384659,21.774893,4.9972491,5.6195116,60.239769,60.239769,91.748741,16.194933,83.214195,0,1.7630292,50.608944,39.109108,86.586258,23.713654,54.431618,44.439621,76.429893,16.448338,221.5352184,30.234581,39.467636,6.3685899,7.9404497,22.064508,11.830234,7.7328696,46.049164,138.26958,22.531334,33.805813,4.021832,46.298893,15.738185,78.552292,19.448143,1.3641194,0.63544625,-2130.863321,7.6025119,29.329473,35.06179,22.242798,5.7634268,5.5805554,0.55535448,74.292351,11.79639,80.631767,4.8227172,2.2202752,15.70501,0.90209085,28.992393,9.4467478,8.2144079,15.863876,67.661781,36.044632,94.480064,7.246644,43.37851,38.810772,1.869941,807.1702814,76.043732,0,83.214195,0.86093837,78.371849,21.61655,29.662361,16.194933,6.5697746,30.810598,23.429604,5.6000338,7984.1704,33.805813,4.021832,46.298893,15.738185,78.552292,19.448143,1.3641194,1028.7054,0.93420792,-2.6014252,-23.480774,treated
Karnataka,yadgir,0,0.29142857,1,0,0.92537308,0,0.29142857,0,62.038269,29,26,73,28,2,43,5,0,38,4,28,24,0.92690516,0.29287481,0.92690516,0.29287481,176.1074234,0.66349411,102.569384,0.26341105,30.548515,6.8767114,29.871252,10.006392,0,38.746624,113.1566,21.55504,28.625547,11.923111,37.087555,22.363787,87.873245,10.750064,0,1.3766927,-159601.8762,16.661325,41.527679,21.325006,11.678182,8.8078089,7.1451979,61.090672,61.090672,92.690514,29.287481,76.949295,0,1.5617729,53.758842,32.494434,84.258339,44.604176,76.575203,63.594276,68.411049,10.952764,176.1074234,28.804867,37.948673,4.1013641,4.3742924,54.621662,4.1210675,3.6218398,26.333078,95.237762,28.28196,35.355026,10.860078,41.483982,12.300916,81.533142,18.072681,0.28568628,0.10848648,-19022.64148,13.917455,40.44936,25.376686,12.664448,7.5920515,6.4396176,0.73628527,71.836296,18.040529,70.636139,2.9896309,2.0920804,14.550837,0.78218752,17.095724,6.3392715,14.397034,18.122339,59.413101,35.928871,96.451027,11.559757,30.492851,36.129452,2.2840626,596.7738838,78.139679,0,76.949295,0.77958542,69.861305,36.663116,26.155163,29.287481,4.7337499,29.202171,24.918499,6.792408,-51054.789,35.355026,10.860078,41.483982,12.300916,81.533142,18.072681,0.28568628,772.88129,2.7753472,17.918839,-16.10141,treated
Karnataka,gadag,0,0.91666675,0,0,0.91666675,0,0.36363637,0,53.768394,29,7,54,30,1,23,8,0,15,7,30,23,0.91351372,0.22569402,0.91351372,0.22569402,167.9743878,0.84396607,101.3987225,0.069547653,33.307144,8.0067043,15.423923,10.979691,0,59.613888,147.46146,38.778965,14.278496,7.0779347,52.768387,25.875183,83.11132,16.230013,0.6586659,0,-45524.72356,16.414732,29.673758,28.523857,15.787618,9.6000366,5.4487891,60.631073,60.631073,91.351372,22.569401,88.016357,0,1.7453231,64.395584,54.142517,87.8395,66.911217,92.973671,85.375809,79.859573,7.413043,167.9743878,29.30982,39.458523,6.4795322,5.9290557,28.591299,6.5166698,4.4951115,43.420525,144.06822,42.849957,21.010033,9.9948101,55.514431,13.480729,86.803513,12.650186,0.12421709,0.42208168,-12440.31855,12.875244,34.228291,31.410513,12.32488,9.1610746,5.8533673,0.49604157,69.864197,10.177645,78.825439,7.4299774,5.1733708,29.721569,0.96298897,25.69755,13.037024,10.381152,32.500427,62.192715,46.817802,96.149292,11.073752,37.193977,33.565044,4.7604542,618.8214394,61.629803,0,88.016357,0.78233409,77.458351,38.698036,41.105492,22.569401,6.8055706,30.163216,40.814461,5.6510782,-19503.564,21.010033,9.9948101,55.514431,13.480729,86.803513,12.650186,0.12421709,786.79584,1.5271721,3.3932343,-7.861409,treated
Karnataka,chikkaballapura,0,0.65068495,1,0,0.95833331,0,0.65068495,0,30.411133,29,28,13,11,0,2,1,0,1,5,11,6,0.96016836,0.60668135,0.96016836,0.60668135,157.1574733,0.67514277,127.4234969,0.2850256,34.698311,8.1148806,15.402735,11.77124,0,53.650063,155.09961,25.417343,15.362854,24.211485,52.845226,7.5804315,77.187477,22.812521,0,0,464769.3961,1.2034839,19.4231,29.02788,31.091309,19.25423,5.1306195,69.671394,69.671394,96.016838,60.668137,91.838203,0,2.4610667,66.92112,47.710945,84.292068,32.832546,80.159637,68.661278,81.727692,6.9820108,157.1574733,31.806654,42.943977,6.619585,7.7461572,30.233973,5.6583943,4.8099003,39.862171,128.42487,29.291492,25.171751,23.266169,43.510174,7.2495184,88.308655,11.126167,0.56517649,0,24883.2835,7.2464614,16.819496,32.57288,29.927237,13.433928,5.0073237,0.39036843,76.454201,7.2363248,78.987617,6.4696846,3.4557648,47.074627,0.97621781,28.498587,8.5254984,7.1450005,28.300282,67.661591,49.907066,93.046692,18.959085,30.547989,36.601334,4.1872377,688.7831423,48.942211,0,91.838203,1.484849,77.147064,38.422531,39.185448,60.668137,6.8973784,32.343861,27.354418,5.0689716,106604.61,25.171751,23.266169,43.510174,7.2495184,88.308655,11.126167,0.56517649,845.94061,1.4952955,26.674744,-18.531078,treated
Karnataka,udupi,0,0.85029942,1,0,0.96694207,0,0.85029942,0,11.269318,29,15,42,20,4,18,8,0,10,18,20,2,0.96621734,0.32748535,0.96621734,0.32748535,152.4207459,0.64596695,120.2562649,0.32025039,35.57032,8.5918064,7.6932883,15.394809,0,60.232967,172.97627,28.476248,5.4345694,7.6957836,76.979408,9.8902369,96.008286,3.9917183,0,0,441407.521,0,18.457951,33.24136,30.980175,17.320517,5.1768308,58.919991,58.919991,96.621735,32.748535,96.628151,0,1.8886322,77.298042,18.386156,94.296387,12.967568,77.228218,78.167534,78.468468,5.5110159,152.4207459,31.706095,42.367802,8.7262278,9.331398,9.2439861,7.8953323,5.9089684,45.425026,171.90773,26.089441,10.607694,9.0864363,63.986595,11.93653,89.075455,5.6500177,5.1605668,0.11395843,47035.85911,1.3303696,9.5295858,37.589752,34.067383,17.48291,5.6495361,0.40084261,66.971024,10.480581,86.854675,11.362621,12.674923,69.227585,1.2318127,35.89838,18.91991,6.8832107,34.782867,72.385719,57.724571,94.777489,37.495537,40.632751,44.549992,9.468092,677.4364906,27.39415,0,96.628151,0.65681946,87.413177,41.399662,-0.53375435,32.748535,8.7015381,32.41584,27.282845,5.4131832,119470.52,10.607694,9.0864363,63.986595,11.93653,89.075455,5.6500177,5.1605668,829.85724,-0.13442135,1.0685425,-16.124832,treated
Karnataka,chikmagalur,0,0.91603053,0,0,0.91603053,0,0.68345326,0,23.685699,29,16,25,17,2,6,1,0,5,5,17,12,0.91620749,0.34789553,0.91620749,0.34789553,149.1336134,0.741162,110.4324546,0.17504549,35.856133,8.7000532,6.9459081,14.418864,0,61.530823,160.74921,20.925867,21.80352,4.6763172,58.409286,15.110874,83.034279,14.382341,1.8901821,0.6931985,416509.715,1.522729,13.320589,42.757328,27.645594,14.753763,4.2217097,66.424019,66.424019,91.62075,34.789555,87.505867,0,1.9389129,69.32032,42.406265,93.466614,36.699577,81.290733,78.29808,70.216789,12.33114,149.1336134,32.159187,40.72332,7.1341381,6.4558873,21.373949,9.1784363,5.7843385,44.390575,137.92052,19.562111,28.146992,8.8611679,50.342579,10.113831,90.395164,7.4404173,0.99856025,1.1658555,17569.28072,5.1648474,22.8885,36.173805,25.873608,9.8992414,4.7142496,0.3968156,74.470726,7.5309143,85.303352,7.746665,6.8205619,46.914589,1.0844964,31.533087,21.028881,8.1627989,16.886337,56.461365,39.671627,93.794502,13.285765,37.08408,38.669468,7.4106545,603.9004538,44.706161,0,87.505867,0.85441649,85.303818,37.787231,21.377384,34.789555,7.4442577,32.891342,20.243988,4.4679794,96576.898,28.146992,8.8611679,50.342579,10.113831,90.395164,7.4404173,0.99856025,753.03406,1.5659151,22.82869,-21.020462,treated
Karnataka,bangalore rural,0,0.75694442,1,0,0.9366197,0,0.75694442,0,19.275261,29,29,34,12,3,19,9,0,10,7,12,5,0.94029671,0.6327312,0.94029671,0.6327312,138.0235502,0.6379264,96.98168361,0.30237031,33.377708,10.854294,1.8737135,8.8401318,0,56.61124,184.61349,37.330112,17.349777,9.5791597,68.814049,4.257019,93.862686,6.13732,0,0,810905.1815,1.7157276,1.1574445,22.663256,44.275005,30.188564,4.8606963,64.096603,64.096603,94.029671,63.273121,94.209549,0,2.4773471,84.69754,45.828846,95.474068,20.85696,87.595421,86.825111,88.372055,3.3454638,138.0235502,30.135368,41.510674,7.8173518,7.3957543,19.187769,4.3736825,5.4906182,46.555492,154.32649,25.345539,25.272127,7.8545489,58.179813,7.2531409,83.928413,15.456295,0.21480885,0.40048641,43150.1656,2.8220291,12.741436,28.77808,40.292629,15.365826,5.3113914,0.49708757,73.242905,9.482357,87.526321,7.9052868,1.611596,56.130989,1.0683043,28.767469,15.208409,3.9610095,31.205532,75.233826,51.486732,95.667923,27.544031,44.305233,48.498516,6.6529131,556.2024305,37.898682,0,94.209549,1.4090428,91.513062,55.930069,30.620438,63.273121,8.4211454,30.779999,31.337826,5.0860438,195792.5,25.272127,7.8545489,58.179813,7.2531409,83.928413,15.456295,0.21480885,694.22595,3.036942,30.287003,-18.623421,treated
Karnataka,hassan,0,0.96124035,0,0,0.96124035,0,0.63354039,0,31.061714,29,20,63,8,2,53,22,0,31,3,8,5,0.95195729,0.42413065,0.95195729,0.42413065,228.8798701,0.60639578,163.9561698,0.3455615,37.093109,9.0840015,7.9180131,10.703485,0,63.031525,153.41917,24.205774,19.741718,5.0663157,53.228016,21.963947,98.055557,1.2078611,0.73658377,0,390455.9185,3.8335276,15.461749,39.775776,26.958965,13.96998,4.4822111,73.03875,73.03875,95.195732,42.413063,98.248169,0,2.2280526,64.365799,20.58987,92.990738,14.653505,82.763794,72.431969,87.23233,4.5956831,228.8798701,31.855692,40.101082,7.5490847,9.0137262,21.262062,6.7542372,3.8981457,46.311859,155.33745,26.341572,21.800905,2.9698384,63.382809,9.8389406,83.913544,15.240282,0.84617364,0,31458.41361,3.6205504,15.36566,33.83139,34.886349,12.296048,4.8513188,0.3640973,74.435005,8.1199932,85.082275,9.0612402,5.0070143,53.409977,1.0813016,35.484024,14.284961,5.6376991,30.967251,63.783909,44.086735,93.026772,18.034149,35.422626,45.444988,8.3438139,975.1965485,41.785755,0,98.248169,1.146751,87.353043,28.881775,6.3049097,42.413063,7.8408532,32.851261,25.273674,4.6667652,99699.352,21.800905,2.9698384,63.382809,9.8389406,83.913544,15.240282,0.84617364,1204.0764,1.5349169,-1.9182739,-10.724041,treated
Karnataka,belgaum,0,0.95070416,0,0,0.95070416,0,0.55279505,0,39.708847,29,1,147,84,1,62,15,1,46,42,84,42,0.94752669,0.45366645,0.94752669,0.45366645,748.0093491,0.80644733,388.8997524,0.14107937,33.331348,9.7093906,8.1374578,9.1479588,0,54.081337,168.74348,21.782906,16.495317,3.9508779,69.525093,10.028714,84.776833,7.3204041,0,7.9027667,405943.4171,4.5668697,13.531796,31.86821,35.606609,14.42651,5.7035151,60.029106,60.029106,94.75267,45.366646,93.563774,0,1.8351666,77.013023,29.392302,93.178757,9.957984,85.825073,73.085808,72.6549,6.6856203,748.0093491,30.848797,40.580803,6.9944005,7.7304335,22.784338,6.1562166,4.2061667,51.416119,145.57111,30.631054,19.422262,6.4412909,43.209,30.696159,82.300797,16.390795,0.30211556,1.0062956,23663.34902,4.0790753,21.219563,31.392406,30.170908,13.138048,5.8013873,0.57432771,74.973862,13.110746,80.75808,4.8010602,3.0443125,35.307934,0.94014335,26.306442,10.411098,14.711648,23.715889,73.831604,39.692265,96.793549,17.10346,59.377052,54.413212,4.0511346,2537.71213,59.444736,0,93.563774,0.89502323,78.46711,50.706581,18.981205,45.366646,7.6124802,31.413961,26.20698,5.7524509,110691.13,19.422262,6.4412909,43.209,30.696159,82.300797,16.390795,0.30211556,3285.7214,2.7149901,23.172379,-19.735889,treated
Karnataka,davanagere,0,0.60000002,1,0,0.84615386,0,0.60000002,0,24.197586,29,13,70,45,0,25,6,0,19,17,45,28,0.8340531,0.46824834,0.8340531,0.46824834,254.5803658,0.77550858,173.8406739,0.058544517,31.72821,9.3666248,9.2505331,8.3247566,0,56.04298,151.03719,33.015499,18.101593,13.327944,60.388191,8.1822701,94.515732,5.4842653,0,0,136181.4886,10.599563,27.270927,31.864925,16.901587,13.362998,4.8996143,55.084332,55.084332,83.405312,46.824833,89.783958,0,1.8561274,61.928123,53.263508,85.348526,35.779591,61.078419,56.957615,81.000153,6.4525075,254.5803658,30.571817,39.806305,7.3006778,7.2409964,23.77408,6.5552106,4.249795,42.23774,143.82603,37.865673,17.973055,19.164591,57.864445,4.9136853,87.677231,11.961075,0.2812835,0.080412291,31947.81554,6.6721091,16.789452,25.884232,33.761292,16.892918,5.5337811,0.56053656,72.312706,12.461712,85.604362,2.408577,3.1700406,32.027306,0.96242833,24.020935,8.1338825,6.3975105,15.879282,63.357395,50.377434,94.222145,16.690882,40.119534,41.506706,3.8188486,1100.357898,51.378006,0,89.783958,0.89369905,78.951019,37.907188,45.129623,46.824833,7.6888499,30.789093,35.440586,5.2166977,51532.359,17.973055,19.164591,57.864445,4.9136853,87.677231,11.961075,0.2812835,1354.9382,2.0659471,7.2111511,-27.18042,treated
Karnataka,kolar,0,0.96341461,0,0,0.96341461,0,0.62162161,0,33.554337,29,27,54,26,3,25,8,0,17,12,26,14,0.966313,0.45842448,0.966313,0.45842448,210.2754784,0.65739477,150.2434606,0.30891824,33.622681,9.821166,4.0002394,6.7172432,0,63.988388,186.8943,32.750767,29.779371,9.6049576,52.938747,7.6769209,85.617905,14.382095,0,0,680927.9323,0.54169512,4.4500699,28.799919,45.712997,20.495321,5.3434105,63.335957,63.335957,96.631302,45.842449,93.472145,0,2.3440161,82.279678,25.08503,98.834297,23.132128,85.244286,85.937973,83.383499,1.2199816,210.2754784,30.582354,41.002594,7.4144244,6.9770598,24.087234,4.4433699,4.7969127,44.966167,150.39558,38.832008,38.924511,5.8726673,52.916836,1.8258855,86.640671,11.705496,1.4755419,0.1782952,40452.59475,3.655031,13.050949,28.579504,38.352451,16.362064,5.1305008,0.43748543,71.213928,10.519567,86.416031,5.0681257,3.5838757,38.688904,1.0140589,26.271322,8.9121943,6.7102218,22.680502,63.9893,45.677559,96.559601,23.071928,44.441433,46.684326,3.8428321,917.146993,57.942398,0,93.472145,1.3299571,92.124077,56.008354,16.172836,45.842449,7.8633056,31.149405,35.791389,5.2369556,159907.59,38.924511,5.8726673,52.916836,1.8258855,86.640671,11.705496,1.4755419,1127.4225,2.4067416,36.498718,-24.388061,treated
